homo_sapiens,mus_musculus,positive_match_percent
ENSG00000105058,ENSMUSG00000003039,99.1071
ENSG00000163435,ENSMUSG00000003051,90.81369644945931
ENSG00000010270,ENSMUSG00000003062,86.57313051914916
ENSG00000118046,ENSMUSG00000003068,92.75029459307353
ENSG00000099617,ENSMUSG00000003070,91.94313817299138
ENSG00000099624,ENSMUSG00000003072,92.2619
ENSG00000011485,ENSMUSG00000003099,98.7976
ENSG00000167258,ENSMUSG00000003119,94.95626359838938
ENSG00000079435,ENSMUSG00000003123,81.28491800573781
ENSG00000168092,ENSMUSG00000003131,99.5633
ENSG00000204634,ENSMUSG00000003134,95.67494702465433
ENSG00000158435,ENSMUSG00000003135,97.14289260113078
ENSG00000065970,ENSMUSG00000003154,92.71291149390576
ENSG00000075142,ENSMUSG00000003161,98.4848
ENSG00000070413,ENSMUSG00000003166,94.99547132681478
ENSG00000126456,ENSMUSG00000003184,78.7233597683995
ENSG00000126453,ENSMUSG00000003190,88.71285228898728
ENSG00000008382,ENSMUSG00000003199,87.44938637965541
ENSG00000141985,ENSMUSG00000003200,97.2826
ENSG00000105246,ENSMUSG00000003206,73.52294788291603
ENSG00000105248,ENSMUSG00000003208,87.91209695023237
ENSG00000153201,ENSMUSG00000003226,87.52589381282758
ENSG00000135960,ENSMUSG00000003227,93.9732
ENSG00000198873,ENSMUSG00000003228,97.4576
ENSG00000161202,ENSMUSG00000003233,98.60530826373781
ENSG00000161204,ENSMUSG00000003234,98.8717
ENSG00000145191,ENSMUSG00000003235,93.463127003863
ENSG00000105443,ENSMUSG00000003269,94.66194120134895
ENSG00000088002,ENSMUSG00000003271,77.61194736001968
ENSG00000063180,ENSMUSG00000003273,97.2561
ENSG00000170579,ENSMUSG00000003279,97.40984676812211
ENSG00000181690,ENSMUSG00000003282,97.49750229749246
ENSG00000101336,ENSMUSG00000003283,95.04760513088394
ENSG00000105364,ENSMUSG00000003299,85.61979411734157
ENSG00000079999,ENSMUSG00000003308,97.2756
ENSG00000129354,ENSMUSG00000003309,97.87735576437582
ENSG00000090863,ENSMUSG00000003316,96.85642027583017
ENSG00000130270,ENSMUSG00000003341,75.52182228141467
ENSG00000133243,ENSMUSG00000003344,94.48210464544158
ENSG00000133275,ENSMUSG00000003345,94.04900799373715
ENSG00000129968,ENSMUSG00000003346,95.8064
ENSG00000172081,ENSMUSG00000003348,96.77419999999998
ENSG00000167535,ENSMUSG00000003352,99.5868
ENSG00000139537,ENSMUSG00000003354,87.41043243525208
ENSG00000134285,ENSMUSG00000003355,94.0299
ENSG00000174243,ENSMUSG00000003360,99.5729129360936
ENSG00000105223,ENSMUSG00000003363,97.34154297196635
ENSG00000105737,ENSMUSG00000003378,99.23432414783791
ENSG00000105369,ENSMUSG00000003379,77.13003872187078
ENSG00000105404,ENSMUSG00000003380,80.77856017073067
ENSG00000117036,ENSMUSG00000003382,87.80486645206221
ENSG00000130175,ENSMUSG00000003402,92.94446909675789
ENSG00000196361,ENSMUSG00000003410,99.7275
ENSG00000169213,ENSMUSG00000003411,97.53914171432905
ENSG00000148488,ENSMUSG00000003418,90.201
ENSG00000104870,ENSMUSG00000003420,77.11171029851907
ENSG00000142546,ENSMUSG00000003421,92.3588
ENSG00000104872,ENSMUSG00000003423,88.9655
ENSG00000142534,ENSMUSG00000003429,100.0
ENSG00000196235,ENSMUSG00000003435,99.0317736980763
ENSG00000090932,ENSMUSG00000003436,89.24914010704833
ENSG00000006712,ENSMUSG00000003437,98.87430793905885
ENSG00000105197,ENSMUSG00000003438,95.75069999999998
ENSG00000063322,ENSMUSG00000003444,94.73685485518136
ENSG00000151746,ENSMUSG00000003452,97.9487
ENSG00000162736,ENSMUSG00000003458,92.73110380513991
ENSG00000162735,ENSMUSG00000003464,93.97989999999999
ENSG00000168490,ENSMUSG00000003469,100.0
ENSG00000106113,ENSMUSG00000003476,89.78621337557284
ENSG00000241644,ENSMUSG00000003477,74.00378344428447
ENSG00000186529,ENSMUSG00000003484,87.93100921595364
ENSG00000106348,ENSMUSG00000003500,91.99649102941025
ENSG00000100033,ENSMUSG00000003526,89.24103797297434
ENSG00000100056,ENSMUSG00000003527,95.60667608760112
ENSG00000100075,ENSMUSG00000003528,96.463
ENSG00000128185,ENSMUSG00000003531,83.88521140786631
ENSG00000204580,ENSMUSG00000003534,95.72368482488157
ENSG00000137331,ENSMUSG00000003541,76.58227723121293
ENSG00000125740,ENSMUSG00000003545,97.6331
ENSG00000137171,ENSMUSG00000003546,96.6074
ENSG00000012061,ENSMUSG00000003549,90.75629358321795
ENSG00000148795,ENSMUSG00000003555,81.3793209623074
ENSG00000214435,ENSMUSG00000003559,86.55129653564441
ENSG00000051128,ENSMUSG00000003573,91.66664258757343
ENSG00000105662,ENSMUSG00000003575,93.51266369971854
ENSG00000099999,ENSMUSG00000003581,94.17989088596318
ENSG00000100003,ENSMUSG00000003585,97.7667
ENSG00000169857,ENSMUSG00000003604,80.68178089327212
ENSG00000047457,ENSMUSG00000003617,89.4467744806624
ENSG00000005469,ENSMUSG00000003623,93.13729999999998
ENSG00000117676,ENSMUSG00000003644,95.392923506177
ENSG00000172137,ENSMUSG00000003657,99.26199999999999
ENSG00000144028,ENSMUSG00000003660,99.81269999999999
ENSG00000144021,ENSMUSG00000003662,97.9351
ENSG00000105509,ENSMUSG00000003665,96.7241122957777
ENSG00000162227,ENSMUSG00000003680,94.29718914920637
ENSG00000125629,ENSMUSG00000003721,98.2222
ENSG00000025800,ENSMUSG00000003731,99.44029999999998
ENSG00000111885,ENSMUSG00000003746,88.33214339204055
ENSG00000086544,ENSMUSG00000003752,81.41070113214546
ENSG00000123815,ENSMUSG00000003762,90.25068388357647
ENSG00000112983,ENSMUSG00000003778,77.11284838833312
ENSG00000112984,ENSMUSG00000003779,92.40293663249759
ENSG00000179115,ENSMUSG00000003808,95.0787
ENSG00000105607,ENSMUSG00000003809,89.71752009421935
ENSG00000086015,ENSMUSG00000003810,90.21682212247491
ENSG00000105612,ENSMUSG00000003812,81.626930779398
ENSG00000179262,ENSMUSG00000003813,95.8678
ENSG00000179218,ENSMUSG00000003814,97.71905919563403
ENSG00000161860,ENSMUSG00000003824,68.35443247171807
ENSG00000102908,ENSMUSG00000003847,95.96906016777265
ENSG00000141101,ENSMUSG00000003848,92.2698967494445
ENSG00000181019,ENSMUSG00000003849,91.2409
ENSG00000177380,ENSMUSG00000003863,98.66
ENSG00000104812,ENSMUSG00000003865,98.57630466536853
ENSG00000183207,ENSMUSG00000003868,99.784
ENSG00000104863,ENSMUSG00000003872,99.0338
ENSG00000087088,ENSMUSG00000003873,94.2708
ENSG00000168685,ENSMUSG00000003882,74.7277
ENSG00000108064,ENSMUSG00000003923,77.70962523993873
ENSG00000108947,ENSMUSG00000003934,97.3529
ENSG00000108960,ENSMUSG00000003948,100.0
ENSG00000108924,ENSMUSG00000003949,98.64410000000001
ENSG00000114023,ENSMUSG00000003955,91.26209417370995
ENSG00000161016,ENSMUSG00000003970,100.0
ENSG00000198822,ENSMUSG00000003974,98.7486
ENSG00000145687,ENSMUSG00000003992,98.90412066804156
ENSG00000115392,ENSMUSG00000004018,86.9333
ENSG00000198797,ENSMUSG00000004031,97.19029999999998
ENSG00000134202,ENSMUSG00000004032,95.32292717496438
ENSG00000213366,ENSMUSG00000004035,93.1193
ENSG00000168610,ENSMUSG00000004040,100.0
ENSG00000126561,ENSMUSG00000004043,89.37773214676311
ENSG00000177469,ENSMUSG00000004044,95.65217451742134
ENSG00000173327,ENSMUSG00000004054,95.22685237770952
ENSG00000105221,ENSMUSG00000004056,98.7526
ENSG00000103423,ENSMUSG00000004069,91.6667
ENSG00000103415,ENSMUSG00000004070,94.13626352806828
ENSG00000089486,ENSMUSG00000004071,96.63459999999999
ENSG00000091436,ENSMUSG00000004085,95.75530074267314
ENSG00000150316,ENSMUSG00000004096,100.0
ENSG00000080573,ENSMUSG00000004098,88.34668796919419
ENSG00000130816,ENSMUSG00000004099,86.96191585626548
ENSG00000130810,ENSMUSG00000004100,81.4421757080412
ENSG00000136859,ENSMUSG00000004105,96.95740000000002
ENSG00000198216,ENSMUSG00000004110,96.77278703122491
ENSG00000148408,ENSMUSG00000004113,94.57897468098267
ENSG00000145331,ENSMUSG00000004127,86.95649348983648
ENSG00000006468,ENSMUSG00000004151,98.7421
ENSG00000167702,ENSMUSG00000004187,86.41816550310004
ENSG00000197746,ENSMUSG00000004207,78.81588050447843
ENSG00000269335,ENSMUSG00000004221,89.75268127763032
ENSG00000075891,ENSMUSG00000004231,95.55555474833754
ENSG00000116874,ENSMUSG00000004233,93.3333
ENSG00000111676,ENSMUSG00000004263,95.64480233228592
ENSG00000215021,ENSMUSG00000004264,100.0
ENSG00000111679,ENSMUSG00000004266,97.81877454013302
ENSG00000111674,ENSMUSG00000004267,99.5392
ENSG00000126749,ENSMUSG00000004268,94.2623
ENSG00000111684,ENSMUSG00000004270,93.4292
ENSG00000128524,ENSMUSG00000004285,100.0
ENSG00000113302,ENSMUSG00000004296,79.33635584446192
ENSG00000171365,ENSMUSG00000004317,98.8971
ENSG00000109572,ENSMUSG00000004319,95.60570993081876
ENSG00000124440,ENSMUSG00000004328,88.07201090501373
ENSG00000198704,ENSMUSG00000004341,81.9005
ENSG00000154678,ENSMUSG00000004347,84.20382337384875
ENSG00000120800,ENSMUSG00000004356,93.18260204125983
ENSG00000166211,ENSMUSG00000004359,80.81633044231332
ENSG00000189367,ENSMUSG00000004360,67.80923849224469
ENSG00000036257,ENSMUSG00000004364,99.6094
ENSG00000157005,ENSMUSG00000004366,96.5517
ENSG00000095752,ENSMUSG00000004371,91.4573
ENSG00000133424,ENSMUSG00000004383,99.2064
ENSG00000136271,ENSMUSG00000004393,94.60197081670007
ENSG00000158604,ENSMUSG00000004394,96.4758
ENSG00000160963,ENSMUSG00000004415,92.62203062766304
ENSG00000015475,ENSMUSG00000004446,75.3846
ENSG00000144118,ENSMUSG00000004451,97.08740000000002
ENSG00000186298,ENSMUSG00000004455,96.06060838062157
ENSG00000090520,ENSMUSG00000004460,99.162
ENSG00000113838,ENSMUSG00000004462,91.4336913130615
ENSG00000105472,ENSMUSG00000004473,88.47928037215559
ENSG00000083812,ENSMUSG00000004500,75.52818805822635
ENSG00000033327,ENSMUSG00000004508,94.18776963670336
ENSG00000110880,ENSMUSG00000004530,98.7342
ENSG00000106052,ENSMUSG00000004535,92.07734927336936
ENSG00000196188,ENSMUSG00000004552,89.78560715369643
ENSG00000165795,ENSMUSG00000004558,98.1132
ENSG00000165792,ENSMUSG00000004561,83.65182246743514
ENSG00000165801,ENSMUSG00000004562,90.18062347786842
ENSG00000032444,ENSMUSG00000004565,94.53875122477494
ENSG00000090674,ENSMUSG00000004567,94.48280000000001
ENSG00000104880,ENSMUSG00000004568,81.70641824315311
ENSG00000065243,ENSMUSG00000004591,97.30552486985583
ENSG00000105379,ENSMUSG00000004610,97.64710000000001
ENSG00000105374,ENSMUSG00000004612,76.3636
ENSG00000076944,ENSMUSG00000004626,97.1332
ENSG00000174788,ENSMUSG00000004630,85.2941
ENSG00000127990,ENSMUSG00000004631,94.06595521603083
ENSG00000106069,ENSMUSG00000004633,99.1453
ENSG00000186153,ENSMUSG00000004637,95.8937
ENSG00000163950,ENSMUSG00000004642,92.47706637487113
ENSG00000077498,ENSMUSG00000004651,92.46703843704358
ENSG00000106128,ENSMUSG00000004654,87.234
ENSG00000240583,ENSMUSG00000004655,95.539
ENSG00000179361,ENSMUSG00000004661,88.65249094109375
ENSG00000064666,ENSMUSG00000004665,95.43974907956306
ENSG00000099817,ENSMUSG00000004667,99.5238
ENSG00000179869,ENSMUSG00000004668,77.70511074485671
ENSG00000099331,ENSMUSG00000004677,88.91482703868355
ENSG00000048052,ENSMUSG00000004698,94.7565668758868
ENSG00000122224,ENSMUSG00000004707,69.82430923739354
ENSG00000122223,ENSMUSG00000004709,63.77952543862944
ENSG00000174837,ENSMUSG00000004730,77.49034194013508
ENSG00000242114,ENSMUSG00000004748,92.7711
ENSG00000112210,ENSMUSG00000004768,95.7806
ENSG00000103769,ENSMUSG00000004771,100.0
ENSG00000119718,ENSMUSG00000004788,98.2906
ENSG00000119689,ENSMUSG00000004789,95.47963397998005
ENSG00000119630,ENSMUSG00000004791,71.68675169110143
ENSG00000083290,ENSMUSG00000004798,96.18907761742236
ENSG00000106178,ENSMUSG00000004814,67.2269
ENSG00000145214,ENSMUSG00000004815,85.39444674645183
ENSG00000154016,ENSMUSG00000004837,95.85249999999999
ENSG00000064835,ENSMUSG00000004842,93.74999992802519
ENSG00000083937,ENSMUSG00000004843,100.0
ENSG00000106397,ENSMUSG00000004846,95.60515654373623
ENSG00000106367,ENSMUSG00000004849,84.72624846647675
ENSG00000156711,ENSMUSG00000004864,97.40081784334862
ENSG00000096063,ENSMUSG00000004865,94.24408012314477
ENSG00000135903,ENSMUSG00000004872,99.3802
ENSG00000143815,ENSMUSG00000004880,88.79937296375766
ENSG00000143320,ENSMUSG00000004885,97.1014
ENSG00000132688,ENSMUSG00000004891,62.66857458679867
ENSG00000132692,ENSMUSG00000004892,85.84168439751417
ENSG00000132702,ENSMUSG00000004894,93.39204859011322
ENSG00000143294,ENSMUSG00000004895,95.51930000000002
ENSG00000143303,ENSMUSG00000004896,93.0526
ENSG00000143321,ENSMUSG00000004897,92.66243462679446
ENSG00000182902,ENSMUSG00000004902,92.59840879161463
ENSG00000172009,ENSMUSG00000004929,93.45930267773741
ENSG00000011132,ENSMUSG00000004931,83.94417732091888
ENSG00000007264,ENSMUSG00000004933,91.69959174939572
ENSG00000105229,ENSMUSG00000004934,93.21533900853018
ENSG00000169032,ENSMUSG00000004936,99.4911
ENSG00000104969,ENSMUSG00000004937,88.85349864902582
ENSG00000077009,ENSMUSG00000004939,83.76472384774362
ENSG00000215712,ENSMUSG00000004945,91.10319596001727
ENSG00000091073,ENSMUSG00000004947,89.12167939839905
ENSG00000188372,ENSMUSG00000004948,77.8302
ENSG00000106211,ENSMUSG00000004951,90.82127156641958
ENSG00000105808,ENSMUSG00000004952,90.96571472054042
ENSG00000129990,ENSMUSG00000004961,93.26430000000002
ENSG00000122566,ENSMUSG00000004980,97.98269738307555
ENSG00000150201,ENSMUSG00000004988,72.3404454164754
ENSG00000104957,ENSMUSG00000004994,84.25093406069826
ENSG00000037757,ENSMUSG00000004996,90.51490000000001
ENSG00000142875,ENSMUSG00000005034,93.7186
ENSG00000181523,ENSMUSG00000005043,93.8247
ENSG00000116254,ENSMUSG00000005045,96.9278245674489
ENSG00000160213,ENSMUSG00000005054,87.7551
ENSG00000160999,ENSMUSG00000005057,87.31042052128362
ENSG00000139197,ENSMUSG00000005069,96.4006
ENSG00000050130,ENSMUSG00000005078,99.67850000000001
ENSG00000026508,ENSMUSG00000005087,76.34692901103547
ENSG00000110436,ENSMUSG00000005089,98.4293001385762
ENSG00000128829,ENSMUSG00000005102,94.87414128780073
ENSG00000071127,ENSMUSG00000005103,98.67989999999999
ENSG00000109667,ENSMUSG00000005107,87.56954864054237
ENSG00000104415,ENSMUSG00000005124,89.3733
ENSG00000104419,ENSMUSG00000005125,97.2081
ENSG00000166323,ENSMUSG00000005131,83.12100674924825
ENSG00000104774,ENSMUSG00000005142,84.68381727246856
ENSG00000102554,ENSMUSG00000005148,93.0232438633856
ENSG00000123154,ENSMUSG00000005150,96.82540000000002
ENSG00000167815,ENSMUSG00000005161,96.9697
ENSG00000181222,ENSMUSG00000005198,99.8477
ENSG00000129214,ENSMUSG00000005202,76.2733322976737
ENSG00000161956,ENSMUSG00000005204,96.67248113212133
ENSG00000145244,ENSMUSG00000005220,86.31091226750398
ENSG00000106086,ENSMUSG00000005225,96.7245
ENSG00000152254,ENSMUSG00000005232,90.7042
ENSG00000152253,ENSMUSG00000005233,88.44445286320949
ENSG00000183914,ENSMUSG00000005237,95.10632535491305
ENSG00000183421,ENSMUSG00000005251,94.6496964624878
ENSG00000070010,ENSMUSG00000005262,97.06839999999998
ENSG00000141040,ENSMUSG00000005267,89.07894580176495
ENSG00000113494,ENSMUSG00000005268,78.21136680017644
ENSG00000168924,ENSMUSG00000005299,89.09950912299782
ENSG00000135018,ENSMUSG00000005312,92.74128595950602
ENSG00000160867,ENSMUSG00000005320,92.81697418563135
ENSG00000162706,ENSMUSG00000005338,93.4782696935742
ENSG00000179639,ENSMUSG00000005339,65.87768903593475
ENSG00000100348,ENSMUSG00000005354,93.3735
ENSG00000105141,ENSMUSG00000005355,84.96995181464794
ENSG00000105143,ENSMUSG00000005357,96.88886112568383
ENSG00000079215,ENSMUSG00000005360,98.98616588162497
ENSG00000113851,ENSMUSG00000005362,97.40703574721417
ENSG00000091181,ENSMUSG00000005364,80.47906393918139
ENSG00000116062,ENSMUSG00000005370,92.34730000178673
ENSG00000138081,ENSMUSG00000005371,99.08454131239101
ENSG00000009950,ENSMUSG00000005373,85.54776654114838
ENSG00000106638,ENSMUSG00000005374,93.36334679300776
ENSG00000071462,ENSMUSG00000005378,90.74730000000001
ENSG00000116962,ENSMUSG00000005397,90.77049153255103
ENSG00000100297,ENSMUSG00000005410,98.5014
ENSG00000100292,ENSMUSG00000005413,90.81452719468632
ENSG00000133030,ENSMUSG00000005417,85.04476449268722
ENSG00000079432,ENSMUSG00000005442,93.73381831299207
ENSG00000079462,ENSMUSG00000005447,96.76024856672181
ENSG00000104998,ENSMUSG00000005465,71.64415954979498
ENSG00000072062,ENSMUSG00000005469,99.4302
ENSG00000105011,ENSMUSG00000005470,94.5545
ENSG00000106436,ENSMUSG00000005474,78.28419573344559
ENSG00000123136,ENSMUSG00000005481,99.76580000000001
ENSG00000132002,ENSMUSG00000005483,87.3529
ENSG00000057468,ENSMUSG00000005493,89.54591594173608
ENSG00000085982,ENSMUSG00000005501,87.65683566338512
ENSG00000106038,ENSMUSG00000005503,94.28917246566691
ENSG00000123444,ENSMUSG00000005505,99.6255
ENSG00000149187,ENSMUSG00000005506,99.70790543978417
ENSG00000213619,ENSMUSG00000005510,91.46112068527232
ENSG00000127948,ENSMUSG00000005514,96.23614761846375
ENSG00000140443,ENSMUSG00000005533,98.24564752706733
ENSG00000171105,ENSMUSG00000005534,96.44152836499977
ENSG00000104921,ENSMUSG00000005540,72.69939392242478
ENSG00000197838,ENSMUSG00000005547,94.1296
ENSG00000105675,ENSMUSG00000005553,99.08167684325157
ENSG00000130726,ENSMUSG00000005566,96.22531546105056
ENSG00000130725,ENSMUSG00000005575,100.0
ENSG00000162104,ENSMUSG00000005580,95.49150000000002
ENSG00000081189,ENSMUSG00000005583,95.29780829699592
ENSG00000198730,ENSMUSG00000005609,98.977
ENSG00000110321,ENSMUSG00000005610,99.83451964475223
ENSG00000072952,ENSMUSG00000005611,86.63391120134817
ENSG00000161217,ENSMUSG00000005615,97.5477
ENSG00000166716,ENSMUSG00000005621,91.26139319988933
ENSG00000159352,ENSMUSG00000005625,97.08997051209359
ENSG00000163157,ENSMUSG00000005628,99.1304
ENSG00000027644,ENSMUSG00000005640,92.8763760365647
ENSG00000105507,ENSMUSG00000005649,92.87749828814587
ENSG00000129515,ENSMUSG00000005656,100.0
ENSG00000065911,ENSMUSG00000005667,95.7143
ENSG00000157404,ENSMUSG00000005672,90.1278877810583
ENSG00000158882,ENSMUSG00000005674,99.026
ENSG00000143257,ENSMUSG00000005677,84.70255415898691
ENSG00000158874,ENSMUSG00000005681,80.19803780021171
ENSG00000135473,ENSMUSG00000005682,97.74813204734205
ENSG00000062485,ENSMUSG00000005683,97.63439853208153
ENSG00000133805,ENSMUSG00000005686,95.97926665531035
ENSG00000116752,ENSMUSG00000005687,100.0
ENSG00000183918,ENSMUSG00000005696,90.55118618634934
ENSG00000102974,ENSMUSG00000005698,98.83800942678575
ENSG00000102981,ENSMUSG00000005699,94.35605238826257
ENSG00000159723,ENSMUSG00000005705,86.69199650999357
ENSG00000100362,ENSMUSG00000005716,94.5455
ENSG00000090447,ENSMUSG00000005718,98.2249
ENSG00000099901,ENSMUSG00000005732,80.24950966757122
ENSG00000198821,ENSMUSG00000005763,69.18918301241149
ENSG00000143390,ENSMUSG00000005774,79.74878212776139
ENSG00000159377,ENSMUSG00000005779,96.2121
ENSG00000118113,ENSMUSG00000005800,83.47636552501146
ENSG00000104154,ENSMUSG00000005802,95.45982058109188
ENSG00000137767,ENSMUSG00000005803,92.66670000000002
ENSG00000104164,ENSMUSG00000005804,90.6977
ENSG00000164024,ENSMUSG00000005813,99.48190000000001
ENSG00000125734,ENSMUSG00000005823,87.58994140910578
ENSG00000125735,ENSMUSG00000005824,86.84762152622973
ENSG00000141448,ENSMUSG00000005836,92.56752282545408
ENSG00000171490,ENSMUSG00000005846,73.03610580280404
ENSG00000183862,ENSMUSG00000005864,96.3855
ENSG00000134982,ENSMUSG00000005871,94.42389708167106
ENSG00000129625,ENSMUSG00000005873,98.9418
ENSG00000125991,ENSMUSG00000005881,98.58428735939344
ENSG00000101019,ENSMUSG00000005882,90.90907750909659
ENSG00000054796,ENSMUSG00000005883,93.1818
ENSG00000140396,ENSMUSG00000005886,97.26590460279266
ENSG00000170893,ENSMUSG00000005892,63.052180009999674
ENSG00000177463,ENSMUSG00000005893,96.16326396894623
ENSG00000120798,ENSMUSG00000005897,92.53981065955129
ENSG00000136699,ENSMUSG00000005899,93.93939783808699
ENSG00000127980,ENSMUSG00000005907,89.52083643307677
ENSG00000115507,ENSMUSG00000005917,98.16645473610437
ENSG00000112078,ENSMUSG00000005936,94.2721
ENSG00000083457,ENSMUSG00000005947,81.84140850170844
ENSG00000040531,ENSMUSG00000005949,91.5531
ENSG00000083454,ENSMUSG00000005950,77.53706232191843
ENSG00000197417,ENSMUSG00000005951,92.66244279190636
ENSG00000196689,ENSMUSG00000005952,92.4911
ENSG00000182580,ENSMUSG00000005958,97.33803610405528
ENSG00000143367,ENSMUSG00000005968,93.5897
ENSG00000049449,ENSMUSG00000005973,97.86586301353627
ENSG00000213918,ENSMUSG00000005980,87.98590144214486
ENSG00000126602,ENSMUSG00000005981,94.04251077148997
ENSG00000122390,ENSMUSG00000005982,99.1736
ENSG00000215131,ENSMUSG00000005983,76.19049619377118
ENSG00000172932,ENSMUSG00000005986,95.70249999999999
ENSG00000107165,ENSMUSG00000005994,90.8752
ENSG00000047410,ENSMUSG00000006005,95.57781718473531
ENSG00000116703,ENSMUSG00000006007,94.69387208994729
ENSG00000157181,ENSMUSG00000006010,94.11766887451412
ENSG00000116690,ENSMUSG00000006014,72.5333612860075
ENSG00000134815,ENSMUSG00000006019,92.04547968478651
