mus_musculus,homo_sapiens,positive_match_percent
ENSMUSG00000031950,ENSG00000034713,100.0
ENSMUSG00000026697,ENSG00000034971,88.73239436619718
ENSMUSG00000020669,ENSG00000035115,95.89442512533208
ENSMUSG00000057497,ENSG00000035141,71.01826702479343
ENSMUSG00000021823,ENSG00000035403,96.81816253470332
ENSMUSG00000021697,ENSG00000035499,96.97540000000001
ENSMUSG00000032380,ENSG00000035664,74.41859507841622
ENSMUSG00000028245,ENSG00000035681,96.02614396374331
ENSMUSG00000015961,ENSG00000035687,98.4649
ENSMUSG00000029254,ENSG00000035720,90.87836292229042
ENSMUSG00000017466,ENSG00000035862,99.5455
ENSMUSG00000029191,ENSG00000035928,88.04538292188865
ENSMUSG00000022749,ENSG00000036054,98.14019999999998
ENSMUSG00000004364,ENSG00000036257,99.6094
ENSMUSG00000031461,ENSG00000036448,96.1065552230544
ENSMUSG00000031173,ENSG00000036473,95.4802
ENSMUSG00000021259,ENSG00000036530,98.19999999999999
ENSMUSG00000039068,ENSG00000036549,92.66411846275044
ENSMUSG00000036330,ENSG00000036565,89.67493845204277
ENSMUSG00000032010,ENSG00000036672,91.99346217878279
ENSMUSG00000051980,ENSG00000036828,96.52292925299112
ENSMUSG00000045007,ENSG00000037042,98.4479
ENSMUSG00000020357,ENSG00000037280,92.4431
ENSMUSG00000021595,ENSG00000037474,91.07612833414122
ENSMUSG00000028920,ENSG00000037637,97.48950000000002
ENSMUSG00000020522,ENSG00000037749,88.60761791616956
ENSMUSG00000004996,ENSG00000037757,90.51490000000001
ENSMUSG00000006732,ENSG00000037897,93.38235098399349
ENSMUSG00000001657,ENSG00000037965,99.5868
ENSMUSG00000031521,ENSG00000038002,88.1503
ENSMUSG00000029186,ENSG00000038210,88.00000692321282
ENSMUSG00000061755,ENSG00000038219,78.77693118839468
ENSMUSG00000042032,ENSG00000038274,97.9042
ENSMUSG00000053626,ENSG00000038295,96.54489999999998
ENSMUSG00000036270,ENSG00000038358,96.97184225635918
ENSMUSG00000022263,ENSG00000038382,97.8064584046774
ENSMUSG00000021614,ENSG00000038427,74.45926674693115
ENSMUSG00000068663,ENSG00000038532,93.34611756967958
ENSMUSG00000025044,ENSG00000038945,79.86796311230245
ENSMUSG00000000303,ENSG00000039068,88.33523668180405
ENSMUSG00000016018,ENSG00000039123,98.94335869024175
ENSMUSG00000022262,ENSG00000039139,95.14333999696248
ENSMUSG00000038604,ENSG00000039523,85.0123219094122
ENSMUSG00000022181,ENSG00000039537,84.6895
ENSMUSG00000022246,ENSG00000039560,92.1899259875941
ENSMUSG00000040489,ENSG00000039600,81.95438884460499
ENSMUSG00000002963,ENSG00000039650,88.01531906689057
ENSMUSG00000052819,ENSG00000039987,92.82201019714054
ENSMUSG00000031732,ENSG00000040199,93.87599423097816
ENSMUSG00000069910,ENSG00000040275,82.27534691309783
ENSMUSG00000025920,ENSG00000040341,97.01750000000001
ENSMUSG00000028744,ENSG00000040487,80.49923103672322
ENSMUSG00000005949,ENSG00000040531,91.5531
ENSMUSG00000043811,ENSG00000040608,93.4461
ENSMUSG00000018572,ENSG00000040633,95.77115730891417
ENSMUSG00000022321,ENSG00000040731,98.3503
ENSMUSG00000026113,ENSG00000040933,97.99895507940849
ENSMUSG00000024511,ENSG00000041353,97.7064
ENSMUSG00000032301,ENSG00000041357,100.0
ENSMUSG00000039057,ENSG00000041515,83.96944989931923
ENSMUSG00000022538,ENSG00000041802,89.40091141170714
ENSMUSG00000023249,ENSG00000041880,86.6792
ENSMUSG00000028364,ENSG00000041982,86.38364264901996
ENSMUSG00000039759,ENSG00000041988,77.4617370961789
ENSMUSG00000074577,ENSG00000042062,84.3220436451866
ENSMUSG00000021177,ENSG00000042088,88.90718997899495
ENSMUSG00000020085,ENSG00000042286,86.05581267916328
ENSMUSG00000021007,ENSG00000042317,78.40814976142629
ENSMUSG00000031935,ENSG00000042429,97.84616851217827
ENSMUSG00000056666,ENSG00000042445,91.55043839454726
ENSMUSG00000056737,ENSG00000042493,96.98705035806253
ENSMUSG00000008036,ENSG00000042753,100.0
ENSMUSG00000026609,ENSG00000042781,82.65508806311524
ENSMUSG00000020193,ENSG00000042813,82.74046153197192
ENSMUSG00000053469,ENSG00000042832,83.73688903601638
ENSMUSG00000014725,ENSG00000042980,79.97445938313435
ENSMUSG00000032033,ENSG00000043039,90.03558882676228
ENSMUSG00000027708,ENSG00000043093,99.6139
ENSMUSG00000020387,ENSG00000043143,93.9266509434404
ENSMUSG00000061524,ENSG00000043355,98.39776316866457
ENSMUSG00000002699,ENSG00000043462,88.743
ENSMUSG00000028653,ENSG00000043514,93.57600000000001
ENSMUSG00000035283,ENSG00000043591,92.25874548207297
ENSMUSG00000032978,ENSG00000044012,61.98347275459141
ENSMUSG00000038545,ENSG00000044090,86.9796357189132
ENSMUSG00000037815,ENSG00000044115,99.77930000000002
ENSMUSG00000031295,ENSG00000044446,94.81779999999999
ENSMUSG00000038070,ENSG00000044459,86.97825345683418
ENSMUSG00000052504,ENSG00000044524,98.11897462255017
ENSMUSG00000026864,ENSG00000044574,99.15969213314878
ENSMUSG00000044393,ENSG00000046604,85.62502696843106
ENSMUSG00000040621,ENSG00000046647,75.83333323610931
ENSMUSG00000040586,ENSG00000046651,79.27130811223348
ENSMUSG00000031342,ENSG00000046653,99.0854
ENSMUSG00000048960,ENSG00000046889,97.19099394669908
ENSMUSG00000021147,ENSG00000047056,98.38384849709176
ENSMUSG00000034653,ENSG00000047188,98.22612607697539
ENSMUSG00000031360,ENSG00000047230,95.0512
ENSMUSG00000033793,ENSG00000047249,99.3789
ENSMUSG00000029250,ENSG00000047315,100.0
ENSMUSG00000034858,ENSG00000047346,83.22525661903326
ENSMUSG00000037999,ENSG00000047365,88.93454231094665
ENSMUSG00000006005,ENSG00000047410,95.57781718473531
ENSMUSG00000003617,ENSG00000047457,89.4467744806624
ENSMUSG00000032743,ENSG00000047578,81.66049834364017
ENSMUSG00000057531,ENSG00000047579,87.62447267977676
ENSMUSG00000015342,ENSG00000047597,90.33704383284903
ENSMUSG00000038115,ENSG00000047617,94.7000212016
ENSMUSG00000030347,ENSG00000047621,97.1014
ENSMUSG00000031355,ENSG00000047648,89.24017827789176
ENSMUSG00000015879,ENSG00000047662,80.0199379916786
ENSMUSG00000032479,ENSG00000047849,53.518874234065784
ENSMUSG00000019861,ENSG00000047932,94.91888909744098
ENSMUSG00000019893,ENSG00000047936,88.69899597278436
ENSMUSG00000032267,ENSG00000048028,90.59358512465823
ENSMUSG00000004698,ENSG00000048052,94.7565668758868
ENSMUSG00000025875,ENSG00000048140,87.29644142908508
ENSMUSG00000025869,ENSG00000048162,93.5933141068068
ENSMUSG00000039765,ENSG00000048342,91.48478857904877
ENSMUSG00000022292,ENSG00000048392,97.4359
ENSMUSG00000039841,ENSG00000048405,96.22923105951452
ENSMUSG00000022496,ENSG00000048462,74.25475483433506
ENSMUSG00000071669,ENSG00000048471,93.0717254559344
ENSMUSG00000030226,ENSG00000048540,96.34550530788755
ENSMUSG00000034729,ENSG00000048544,89.5522
ENSMUSG00000023982,ENSG00000048545,95.78166035502403
ENSMUSG00000035623,ENSG00000048649,89.9375
ENSMUSG00000020220,ENSG00000048707,96.4684450055951
ENSMUSG00000002107,ENSG00000048740,95.31997576701743
ENSMUSG00000038014,ENSG00000048828,97.757842181579
ENSMUSG00000056211,ENSG00000048991,94.84358157767102
ENSMUSG00000028626,ENSG00000049089,93.68190056889294
ENSMUSG00000019966,ENSG00000049130,89.7436
ENSMUSG00000021694,ENSG00000049167,95.58639796707801
ENSMUSG00000046169,ENSG00000049192,97.7619
ENSMUSG00000028980,ENSG00000049239,90.42820884069911
ENSMUSG00000028955,ENSG00000049245,93.59605411439223
ENSMUSG00000028957,ENSG00000049246,70.51229292656875
ENSMUSG00000028963,ENSG00000049247,63.96760175054499
ENSMUSG00000028965,ENSG00000049249,69.27593457897518
ENSMUSG00000010080,ENSG00000049283,89.4321598523141
ENSMUSG00000001870,ENSG00000049323,93.7099914669114
ENSMUSG00000005973,ENSG00000049449,97.86586301353627
ENSMUSG00000029675,ENSG00000049540,71.59088274028026
ENSMUSG00000023104,ENSG00000049541,95.5903643596122
ENSMUSG00000069729,ENSG00000049618,93.74464316606148
ENSMUSG00000021610,ENSG00000049656,96.75021665100779
ENSMUSG00000024589,ENSG00000049759,96.21018590919648
ENSMUSG00000039521,ENSG00000049768,90.9302582950212
ENSMUSG00000039556,ENSG00000049769,87.92996559763448
ENSMUSG00000021665,ENSG00000049860,85.16482341906767
ENSMUSG00000021650,ENSG00000049883,86.60597264410775
ENSMUSG00000046449,ENSG00000050030,91.91683997874165
ENSMUSG00000005078,ENSG00000050130,99.67850000000001
ENSMUSG00000030772,ENSG00000050165,89.55651676848298
ENSMUSG00000033542,ENSG00000050327,72.68720763994027
ENSMUSG00000029832,ENSG00000050344,78.72972616089993
ENSMUSG00000021371,ENSG00000050393,74.96422275230556
ENSMUSG00000023022,ENSG00000050405,83.99467745023571
ENSMUSG00000037353,ENSG00000050426,89.1667
ENSMUSG00000023032,ENSG00000050438,97.70852152696506
ENSMUSG00000026840,ENSG00000050555,82.82635069413045
ENSMUSG00000040016,ENSG00000050628,87.3015793524748
ENSMUSG00000044162,ENSG00000050730,49.668830009647984
ENSMUSG00000020366,ENSG00000050748,97.28451441311655
ENSMUSG00000063564,ENSG00000050767,91.9776271524824
ENSMUSG00000031955,ENSG00000050820,93.0046108129554
ENSMUSG00000044465,ENSG00000051009,94.8495715916746
ENSMUSG00000031770,ENSG00000051108,91.5601
ENSMUSG00000003573,ENSG00000051128,91.66664258757343
ENSMUSG00000027323,ENSG00000051180,99.41
ENSMUSG00000034206,ENSG00000051341,82.08020989964281
ENSMUSG00000032462,ENSG00000051382,97.37583013906833
ENSMUSG00000006519,ENSG00000051523,90.95608355266593
ENSMUSG00000025872,ENSG00000051596,99.1453
ENSMUSG00000019853,ENSG00000051620,90.73170000000002
ENSMUSG00000038126,ENSG00000051825,83.45510276831592
ENSMUSG00000030231,ENSG00000052126,92.51274752751304
ENSMUSG00000030800,ENSG00000052344,83.87096453805327
ENSMUSG00000027854,ENSG00000052723,96.1353
ENSMUSG00000035049,ENSG00000052749,94.90739346531805
ENSMUSG00000061175,ENSG00000052795,82.77089828437443
ENSMUSG00000031604,ENSG00000052802,94.8805
ENSMUSG00000027194,ENSG00000052841,95.76744457332609
ENSMUSG00000040310,ENSG00000052850,93.82715203017653
ENSMUSG00000036264,ENSG00000053108,89.83956825943126
ENSMUSG00000033713,ENSG00000053254,94.70270442142359
ENSMUSG00000045555,ENSG00000053328,85.32235525410259
ENSMUSG00000028741,ENSG00000053372,96.2343
ENSMUSG00000002395,ENSG00000053501,89.13445901529043
ENSMUSG00000001520,ENSG00000053702,67.15062687079285
ENSMUSG00000024421,ENSG00000053747,87.31803226686807
ENSMUSG00000036291,ENSG00000053770,90.2041
ENSMUSG00000029176,ENSG00000053900,96.59446297884455
ENSMUSG00000009545,ENSG00000053918,92.55952005384452
ENSMUSG00000028847,ENSG00000054116,100.0
ENSMUSG00000043962,ENSG00000054118,96.22242615262384
ENSMUSG00000036504,ENSG00000054148,88.3534248544364
ENSMUSG00000015085,ENSG00000054179,90.303
ENSMUSG00000026980,ENSG00000054219,86.21189275042077
ENSMUSG00000039219,ENSG00000054267,95.27799475639982
ENSMUSG00000026525,ENSG00000054277,92.51872474175659
ENSMUSG00000026504,ENSG00000054282,88.2517595384604
ENSMUSG00000026204,ENSG00000054356,91.02040518168984
ENSMUSG00000037375,ENSG00000054392,89.71776794943885
ENSMUSG00000063077,ENSG00000054523,97.16136317450028
ENSMUSG00000050295,ENSG00000054598,92.5859
ENSMUSG00000051864,ENSG00000054611,93.70761221116301
ENSMUSG00000063450,ENSG00000054654,82.53392691532258
ENSMUSG00000060716,ENSG00000054690,88.97058053069892
ENSMUSG00000027546,ENSG00000054793,96.5613592711697
ENSMUSG00000005883,ENSG00000054796,93.1818
ENSMUSG00000067578,ENSG00000054803,97.2431021991062
ENSMUSG00000030732,ENSG00000054938,77.72622615457254
ENSMUSG00000029461,ENSG00000054965,94.94948646056457
ENSMUSG00000008318,ENSG00000054967,88.45265333964903
ENSMUSG00000021003,ENSG00000054983,89.84660203023707
ENSMUSG00000026020,ENSG00000055044,97.27699741656147
ENSMUSG00000040842,ENSG00000055070,98.6842
ENSMUSG00000038319,ENSG00000055118,97.02713793056179
ENSMUSG00000029686,ENSG00000055130,99.8711
ENSMUSG00000020523,ENSG00000055147,88.42316342006225
ENSMUSG00000020340,ENSG00000055163,100.0
ENSMUSG00000015755,ENSG00000055208,96.82540000000002
ENSMUSG00000040006,ENSG00000055211,83.58662755331544
ENSMUSG00000024079,ENSG00000055332,69.04316899843755
ENSMUSG00000033909,ENSG00000055483,81.22470730153259
ENSMUSG00000038056,ENSG00000055609,90.71825385616793
ENSMUSG00000036853,ENSG00000055732,96.0217
ENSMUSG00000032878,ENSG00000055813,93.44258939137517
ENSMUSG00000020594,ENSG00000055917,98.77936291141529
ENSMUSG00000025208,ENSG00000055950,86.7924
ENSMUSG00000021922,ENSG00000055955,76.28206543392426
ENSMUSG00000006529,ENSG00000055957,90.5598
ENSMUSG00000038005,ENSG00000056050,95.3757
ENSMUSG00000022201,ENSG00000056097,99.0689
ENSMUSG00000036916,ENSG00000056277,76.40297709814361
ENSMUSG00000035528,ENSG00000056291,88.41096411916469
ENSMUSG00000016624,ENSG00000056487,88.99802553872276
ENSMUSG00000026875,ENSG00000056558,88.48487902295425
ENSMUSG00000075376,ENSG00000056586,97.22457487895328
ENSMUSG00000015966,ENSG00000056736,83.11685345763111
ENSMUSG00000019842,ENSG00000056972,83.92855823101738
ENSMUSG00000035107,ENSG00000057019,89.89639239736256
ENSMUSG00000026600,ENSG00000057252,92.47706637487113
ENSMUSG00000041957,ENSG00000057294,86.27452059498422
ENSMUSG00000005493,ENSG00000057468,89.54591594173608
ENSMUSG00000031443,ENSG00000057593,81.34828922711732
ENSMUSG00000021218,ENSG00000057608,98.6517
ENSMUSG00000038151,ENSG00000057657,91.13624542804571
ENSMUSG00000038160,ENSG00000057663,99.2727
ENSMUSG00000020023,ENSG00000057704,96.8553
ENSMUSG00000028669,ENSG00000057757,100.0
ENSMUSG00000055817,ENSG00000057935,95.69618650728133
ENSMUSG00000056900,ENSG00000058056,97.96627322080576
ENSMUSG00000037400,ENSG00000058063,97.44897956193518
ENSMUSG00000026479,ENSG00000058085,92.1207
ENSMUSG00000028926,ENSG00000058091,99.3603
ENSMUSG00000030082,ENSG00000058262,100.0
ENSMUSG00000019907,ENSG00000058272,96.45462724399498
ENSMUSG00000032356,ENSG00000058335,91.14729077074396
ENSMUSG00000057897,ENSG00000058404,97.7477
ENSMUSG00000040860,ENSG00000058453,89.46844666073537
ENSMUSG00000030880,ENSG00000058600,95.2045105504245
ENSMUSG00000026463,ENSG00000058668,91.45229999999998
ENSMUSG00000102976,ENSG00000058673,87.0162627446001
ENSMUSG00000116564,ENSG00000058729,91.5377554045706
ENSMUSG00000057375,ENSG00000058799,93.7908
ENSMUSG00000028614,ENSG00000058804,92.2048991849136
ENSMUSG00000022861,ENSG00000058866,94.36350950348042
ENSMUSG00000040097,ENSG00000059122,76.60186857053797
ENSMUSG00000015127,ENSG00000059145,92.32879057449689
ENSMUSG00000029925,ENSG00000059377,89.4934
ENSMUSG00000038507,ENSG00000059378,88.38526649700134
ENSMUSG00000025007,ENSG00000059573,97.73580000000001
ENSMUSG00000090290,ENSG00000059588,82.49998561023436
ENSMUSG00000028085,ENSG00000059691,90.6643
ENSMUSG00000001156,ENSG00000059728,89.28568220862537
ENSMUSG00000020015,ENSG00000059758,99.8088
ENSMUSG00000070972,ENSG00000059769,92.60807861206764
ENSMUSG00000037126,ENSG00000059915,93.89947766079692
ENSMUSG00000033323,ENSG00000060069,83.289927437584
ENSMUSG00000030189,ENSG00000060138,90.04091876623896
ENSMUSG00000032899,ENSG00000060140,86.0164794423074
ENSMUSG00000045962,ENSG00000060237,79.4498915028979
ENSMUSG00000020074,ENSG00000060339,98.60630067683097
ENSMUSG00000049401,ENSG00000060491,58.93128932494998
ENSMUSG00000034792,ENSG00000060558,93.85029999999999
ENSMUSG00000035041,ENSG00000060566,76.17020813103731
ENSMUSG00000043257,ENSG00000060642,86.4097
ENSMUSG00000028909,ENSG00000060656,96.87718362152121
ENSMUSG00000074088,ENSG00000060688,99.02100628138217
ENSMUSG00000029420,ENSG00000060709,84.96045685230827
ENSMUSG00000027966,ENSG00000060718,96.8421202782053
ENSMUSG00000074994,ENSG00000060749,86.25407992379314
ENSMUSG00000023861,ENSG00000060762,68.11591359745843
ENSMUSG00000036138,ENSG00000060971,92.68869999999998
ENSMUSG00000030268,ENSG00000060982,84.86294289501167
ENSMUSG00000022475,ENSG00000061273,91.25511731569723
ENSMUSG00000036306,ENSG00000061337,93.05441358379451
ENSMUSG00000069378,ENSG00000061455,96.38958201653395
ENSMUSG00000012282,ENSG00000061492,81.60441030284954
ENSMUSG00000038180,ENSG00000061656,87.95451125722784
ENSMUSG00000027002,ENSG00000061676,99.46950038906124
ENSMUSG00000040112,ENSG00000061794,84.6034081809344
ENSMUSG00000028005,ENSG00000061918,99.43503515277804
ENSMUSG00000029439,ENSG00000061936,93.35441496304175
ENSMUSG00000022791,ENSG00000061938,93.74706059034878
ENSMUSG00000034602,ENSG00000061987,97.37761692708747
ENSMUSG00000061048,ENSG00000062038,89.03694907542857
ENSMUSG00000032745,ENSG00000062194,95.6521818979823
ENSMUSG00000030747,ENSG00000062282,97.16490000000002
ENSMUSG00000052675,ENSG00000062370,72.78835444704265
ENSMUSG00000005683,ENSG00000062485,97.63439853208153
ENSMUSG00000027297,ENSG00000062524,84.01828084068303
ENSMUSG00000020477,ENSG00000062582,91.018
ENSMUSG00000017670,ENSG00000062598,89.59152984736504
ENSMUSG00000041408,ENSG00000062650,95.98326929148789
ENSMUSG00000018171,ENSG00000062716,97.5369
ENSMUSG00000018481,ENSG00000062725,100.0
ENSMUSG00000038644,ENSG00000062822,94.21337304153494
ENSMUSG00000000632,ENSG00000063015,94.40808430614683
ENSMUSG00000094152,ENSG00000063127,64.8173320685176
ENSMUSG00000070808,ENSG00000063169,89.73869744048612
ENSMUSG00000057342,ENSG00000063176,86.54604599659777
ENSMUSG00000003273,ENSG00000063180,97.2561
ENSMUSG00000086784,ENSG00000063241,91.48415837107189
ENSMUSG00000030435,ENSG00000063244,99.7895
ENSMUSG00000035203,ENSG00000063245,95.83329999999998
ENSMUSG00000003444,ENSG00000063322,94.73685485518136
ENSMUSG00000021575,ENSG00000063438,69.24178295652877
ENSMUSG00000022738,ENSG00000063515,75.8950177841316
ENSMUSG00000015214,ENSG00000063601,95.68453822620636
ENSMUSG00000034220,ENSG00000063660,92.3766756942629
ENSMUSG00000021044,ENSG00000063761,93.70230862947847
ENSMUSG00000024158,ENSG00000063854,94.97570045679984
ENSMUSG00000029110,ENSG00000063978,92.18749573567614
ENSMUSG00000026029,ENSG00000064012,77.4259576357834
ENSMUSG00000037736,ENSG00000064042,77.63599749500823
ENSMUSG00000040250,ENSG00000064102,96.10572080678489
ENSMUSG00000040234,ENSG00000064115,87.75329685419634
ENSMUSG00000001510,ENSG00000064195,98.9547
ENSMUSG00000001948,ENSG00000064199,86.66664802222209
ENSMUSG00000000244,ENSG00000064201,67.01387901234386
ENSMUSG00000027656,ENSG00000064205,78.64273677076359
ENSMUSG00000042372,ENSG00000064218,91.98311211521475
ENSMUSG00000022747,ENSG00000064225,83.9393792851216
ENSMUSG00000034112,ENSG00000064270,91.85189714061752
ENSMUSG00000000120,ENSG00000064300,93.4426
ENSMUSG00000038119,ENSG00000064309,89.18058422340044
ENSMUSG00000037343,ENSG00000064313,97.95578292280804
ENSMUSG00000061436,ENSG00000064393,98.0785316098517
ENSMUSG00000012535,ENSG00000064419,99.24405851533223
ENSMUSG00000036120,ENSG00000064490,89.22491615095672
ENSMUSG00000002342,ENSG00000064545,89.88530232351417
ENSMUSG00000031861,ENSG00000064547,94.8276
ENSMUSG00000017760,ENSG00000064601,90.9464866331319
ENSMUSG00000036054,ENSG00000064607,83.6668238397101
ENSMUSG00000024597,ENSG00000064651,95.86435987167364
ENSMUSG00000024535,ENSG00000064652,98.8166
ENSMUSG00000017897,ENSG00000064655,92.14955229557108
ENSMUSG00000004665,ENSG00000064666,95.43974907956306
ENSMUSG00000035722,ENSG00000064687,84.34964985462643
ENSMUSG00000024534,ENSG00000064692,89.1719578215335
ENSMUSG00000027905,ENSG00000064703,87.93206769223072
ENSMUSG00000025103,ENSG00000064726,97.73191051801469
ENSMUSG00000030303,ENSG00000064763,94.3689
ENSMUSG00000013523,ENSG00000064787,73.21711456181792
ENSMUSG00000004842,ENSG00000064835,93.74999992802519
ENSMUSG00000035673,ENSG00000064932,87.51381925688936
ENSMUSG00000026098,ENSG00000064933,86.5332545969185
ENSMUSG00000020232,ENSG00000064961,95.89910000000002
ENSMUSG00000059588,ENSG00000064989,94.1558588777384
ENSMUSG00000024218,ENSG00000064995,90.9953
ENSMUSG00000024219,ENSG00000064999,89.28107299435862
ENSMUSG00000020198,ENSG00000065000,93.78622965369038
ENSMUSG00000024220,ENSG00000065029,94.3761083719023
ENSMUSG00000002504,ENSG00000065054,95.2522
ENSMUSG00000041429,ENSG00000065057,85.09936752773987
ENSMUSG00000039512,ENSG00000065060,89.92677797673919
ENSMUSG00000000001,ENSG00000065135,99.7175
ENSMUSG00000030662,ENSG00000065150,99.7265
ENSMUSG00000030934,ENSG00000065154,96.1276
ENSMUSG00000033285,ENSG00000065183,95.9151230415633
ENSMUSG00000004591,ENSG00000065243,97.30552486985583
ENSMUSG00000035754,ENSG00000065268,90.84587794630474
ENSMUSG00000041779,ENSG00000065308,94.59459999999999
ENSMUSG00000020902,ENSG00000065320,100.0
ENSMUSG00000049928,ENSG00000065325,84.88261379672174
ENSMUSG00000026669,ENSG00000065328,84.70723712973178
ENSMUSG00000025357,ENSG00000065357,89.2832601521208
ENSMUSG00000018166,ENSG00000065361,94.2185820917716
ENSMUSG00000022832,ENSG00000065371,91.9811
ENSMUSG00000052331,ENSG00000065413,94.8104005311225
